reading_id,station_id,model_name,predicted_label,confidence_score,response_time_ms,timestamp
11696,ST-08,pressure_drop_predictor,stable,0.882,71.9,2026-09-08 11:09:56.640
11697,ST-08,pressure_drop_predictor,stable,0.729,52.9,2026-09-08 11:09:56.666
11698,ST-09,pressure_drop_predictor,drop,0.63,65.8,2026-09-08 11:09:56.692
11699,ST-05,demand_forecaster,783,0.679,79.0,2026-09-08 11:09:56.718
11700,ST-01,leak_detector,normal,0.9,44.2,2026-09-08 11:09:56.745
11701,ST-03,pressure_drop_predictor,stable,0.712,62.9,2026-09-08 11:09:56.771
11702,ST-03,demand_forecaster,2225,0.658,98.6,2026-09-08 11:09:56.797
11703,ST-07,pressure_drop_predictor,stable,0.846,44.9,2026-09-08 11:09:56.823
11704,ST-02,demand_forecaster,1335,0.806,87.3,2026-09-08 11:09:56.849
11705,ST-04,leak_detector,normal,0.9,33.6,2026-09-08 11:09:56.875
11706,ST-05,pressure_drop_predictor,drop,0.862,62.3,2026-09-08 11:09:56.901
11707,ST-02,demand_forecaster,1992,0.763,72.8,2026-09-08 11:09:56.927
11708,ST-10,demand_forecaster,3362,0.953,85.8,2026-09-08 11:09:56.953
11709,ST-05,leak_detector,normal,0.731,42.6,2026-09-08 11:09:56.979
11710,ST-06,pressure_drop_predictor,stable,0.798,44.8,2026-09-08 11:09:57.005
11711,ST-08,pressure_drop_predictor,stable,1,59.4,2026-09-08 11:09:57.032
11712,ST-10,pressure_drop_predictor,drop,0.597,47.0,2026-09-08 11:09:57.058
11713,ST-08,pressure_drop_predictor,stable,0.76,63.1,2026-09-08 11:09:57.084
11714,ST-01,pressure_drop_predictor,stable,0.69,42.1,2026-09-08 11:09:57.110
11715,ST-01,demand_forecaster,2106,0.681,99.6,2026-09-08 11:09:57.136
11716,ST-10,pressure_drop_predictor,stable,0.656,56.3,2026-09-08 11:09:57.162
11717,ST-09,leak_detector,normal,0.883,28.3,2026-09-08 11:09:57.188
11718,ST-07,pressure_drop_predictor,stable,0.835,45.1,2026-09-08 11:09:57.214
11719,ST-09,pressure_drop_predictor,stable,0.963,75.1,2026-09-08 11:09:57.240
11720,ST-10,demand_forecaster,3426,0.655,79.5,2026-09-08 11:09:57.266
11721,ST-01,pressure_drop_predictor,drop,0.754,60.9,2026-09-08 11:09:57.292
11722,ST-02,leak_detector,normal,0.925,38.8,2026-09-08 11:09:57.318
11723,ST-08,demand_forecaster,1216,0.655,65.5,2026-09-08 11:09:57.345
11724,ST-09,demand_forecaster,1608,0.923,104.1,2026-09-08 11:09:57.370
11725,ST-03,pressure_drop_predictor,drop,0.725,60.2,2026-09-08 11:09:57.397
11726,ST-06,demand_forecaster,2048,0.744,83.2,2026-09-08 11:09:57.424
11727,ST-02,pressure_drop_predictor,stable,0.75,44.0,2026-09-08 11:09:57.450
11728,ST-06,leak_detector,normal,0.842,33.2,2026-09-08 11:09:57.475
11729,ST-08,pressure_drop_predictor,stable,0.774,68.7,2026-09-08 11:09:57.501
11730,ST-02,leak_detector,normal,0.874,29.0,2026-09-08 11:09:57.527
11731,ST-05,leak_detector,normal,0.779,47.7,2026-09-08 11:09:57.553
11732,ST-03,leak_detector,normal,0.877,44.0,2026-09-08 11:09:57.579
11733,ST-06,pressure_drop_predictor,drop,0.787,55.1,2026-09-08 11:09:57.606
11734,ST-09,demand_forecaster,4048,0.676,61.7,2026-09-08 11:09:57.632
11735,ST-02,pressure_drop_predictor,drop,0.705,77.2,2026-09-08 11:09:57.658
11736,ST-06,leak_detector,normal,0.848,22.5,2026-09-08 11:09:57.684
11737,ST-06,leak_detector,normal,0.893,37.7,2026-09-08 11:09:57.710
11738,ST-02,leak_detector,normal,0.95,33.5,2026-09-08 11:09:57.736
11740,ST-04,demand_forecaster,1032,0.674,97.0,2026-09-08 11:09:57.788
11741,ST-02,pressure_drop_predictor,stable,0.934,51.5,2026-09-08 11:09:57.814
11742,ST-01,leak_detector,normal,0.873,38.3,2026-09-08 11:09:57.840
11743,ST-04,leak_detector,leak,0.817,43.9,2026-09-08 11:09:57.867
11744,ST-01,pressure_drop_predictor,stable,0.769,56.3,2026-09-08 11:09:57.893
11745,ST-01,demand_forecaster,4095,0.803,91.3,2026-09-08 11:09:57.919
11746,ST-09,leak_detector,normal,1,30.8,2026-09-08 11:09:57.945
11747,ST-01,pressure_drop_predictor,drop,0.925,54.3,2026-09-08 11:09:57.971
11748,ST-10,leak_detector,normal,0.862,30.5,2026-09-08 11:09:57.997
11749,ST-09,demand_forecaster,30,0.9,86.3,2026-09-08 11:09:58.023
11750,ST-01,demand_forecaster,4774,0.611,60.2,2026-09-08 11:09:58.049
11751,ST-03,leak_detector,normal,0.985,41.7,2026-09-08 11:09:58.075
11752,ST-05,pressure_drop_predictor,drop,0.85,65.0,2026-09-08 11:09:58.101
11753,ST-05,pressure_drop_predictor,drop,0.694,57.6,2026-09-08 11:09:58.127
11754,ST-08,leak_detector,normal,0.934,36.3,2026-09-08 11:09:58.153
11755,ST-06,demand_forecaster,4648,0.738,93.9,2026-09-08 11:09:58.179
11756,ST-06,pressure_drop_predictor,drop,0.632,44.5,2026-09-08 11:09:58.205
11757,ST-04,demand_forecaster,4588,0.804,57.8,2026-09-08 11:09:58.231
11758,ST-06,demand_forecaster,4350,0.545,64.1,2026-09-08 11:09:58.257
11759,ST-03,leak_detector,normal,0.907,24.7,2026-09-08 11:09:58.282
11760,ST-06,pressure_drop_predictor,stable,0.803,52.5,2026-09-08 11:09:58.308
11761,ST-10,pressure_drop_predictor,drop,0.697,58.8,2026-09-08 11:09:58.334
11762,ST-02,pressure_drop_predictor,stable,0.832,51.5,2026-09-08 11:09:58.360
11763,ST-01,pressure_drop_predictor,stable,0.818,56.3,2026-09-08 11:09:58.387
11764,ST-01,leak_detector,normal,0.809,34.1,2026-09-08 11:09:58.413
11765,ST-10,leak_detector,normal,0.857,39.3,2026-09-08 11:09:58.439
11766,ST-08,demand_forecaster,1702,0.782,91.9,2026-09-08 11:09:58.466
11767,ST-04,demand_forecaster,2321,0.692,89.2,2026-09-08 11:09:58.492
11768,ST-03,pressure_drop_predictor,stable,0.824,66.7,2026-09-08 11:09:58.518
11769,ST-04,demand_forecaster,4850,0.612,107.3,2026-09-08 11:09:58.544
11770,ST-02,leak_detector,normal,0.978,49.7,2026-09-08 11:09:58.570
11771,ST-03,demand_forecaster,403,0.736,86.9,2026-09-08 11:09:58.596
11772,ST-04,demand_forecaster,599,0.654,93.2,2026-09-08 11:09:58.622
11773,ST-03,leak_detector,normal,1,43.4,2026-09-08 11:09:58.649
11774,ST-01,pressure_drop_predictor,stable,0.721,50.7,2026-09-08 11:09:58.675
11775,ST-09,leak_detector,normal,0.912,38.7,2026-09-08 11:09:58.701
11776,ST-05,leak_detector,normal,0.902,37.9,2026-09-08 11:09:58.728
11777,ST-01,pressure_drop_predictor,drop,0.971,51.5,2026-09-08 11:09:58.754
11778,ST-04,demand_forecaster,105,0.77,70.9,2026-09-08 11:09:58.780
11779,ST-05,pressure_drop_predictor,stable,0.896,40.0,2026-09-08 11:09:58.806
11780,ST-01,leak_detector,normal,0.897,31.4,2026-09-08 11:09:58.833
11782,ST-09,leak_detector,normal,0.861,15.0,2026-09-08 11:09:58.885
11783,ST-03,pressure_drop_predictor,stable,0.756,68.0,2026-09-08 11:09:58.911
11784,ST-01,pressure_drop_predictor,stable,0.811,59.3,2026-09-08 11:09:58.937
11785,ST-08,leak_detector,normal,0.78,50.5,2026-09-08 11:09:58.963
11786,ST-03,pressure_drop_predictor,drop,0.729,64.8,2026-09-08 11:09:58.989
11787,ST-06,leak_detector,normal,0.91,34.0,2026-09-08 11:09:59.015
11788,ST-08,demand_forecaster,1775,0.75,81.9,2026-09-08 11:09:59.041
11789,ST-10,leak_detector,normal,0.864,26.2,2026-09-08 11:09:59.067
11790,ST-06,leak_detector,normal,0.927,23.7,2026-09-08 11:09:59.093
11791,ST-03,demand_forecaster,796,0.705,67.3,2026-09-08 11:09:59.119
11792,ST-10,demand_forecaster,3371,0.793,61.2,2026-09-08 11:09:59.145
11793,ST-07,demand_forecaster,1965,0.624,98.4,2026-09-08 11:09:59.171
11794,ST-06,leak_detector,normal,0.903,27.3,2026-09-08 11:09:59.197
11795,ST-10,pressure_drop_predictor,drop,0.837,43.3,2026-09-08 11:09:59.223
11796,ST-07,pressure_drop_predictor,stable,0.617,60.7,2026-09-08 11:09:59.249
11797,ST-06,demand_forecaster,531,0.415,63.9,2026-09-08 11:09:59.276
11798,ST-06,pressure_drop_predictor,drop,0.635,55.0,2026-09-08 11:09:59.301
11799,ST-05,leak_detector,normal,0.781,31.3,2026-09-08 11:09:59.327
11800,ST-01,pressure_drop_predictor,drop,0.755,50.3,2026-09-08 11:09:59.354
11801,ST-02,leak_detector,normal,0.881,47.8,2026-09-08 11:09:59.379
11802,ST-10,leak_detector,normal,0.906,35.2,2026-09-08 11:09:59.405
11803,ST-10,leak_detector,normal,0.823,24.6,2026-09-08 11:09:59.431
11804,ST-06,pressure_drop_predictor,drop,0.725,55.7,2026-09-08 11:09:59.457
11805,ST-02,leak_detector,normal,0.875,26.4,2026-09-08 11:09:59.483
11806,ST-05,demand_forecaster,3212,0.685,90.3,2026-09-08 11:09:59.510
11807,ST-06,leak_detector,normal,0.882,36.1,2026-09-08 11:09:59.536
11808,ST-05,leak_detector,normal,0.756,37.8,2026-09-08 11:09:59.562
11809,ST-07,pressure_drop_predictor,drop,0.623,53.2,2026-09-08 11:09:59.588
11810,ST-04,demand_forecaster,3122,0.573,98.6,2026-09-08 11:09:59.614
11811,ST-05,demand_forecaster,2824,0.855,73.0,2026-09-08 11:09:59.640
11812,ST-01,demand_forecaster,3236,0.668,66.4,2026-09-08 11:09:59.666
11813,ST-02,demand_forecaster,1686,0.835,99.9,2026-09-08 11:09:59.692
11814,ST-05,leak_detector,normal,0.787,35.2,2026-09-08 11:09:59.718
11815,ST-01,demand_forecaster,3577,0.695,69.1,2026-09-08 11:09:59.744
11816,ST-07,demand_forecaster,3826,0.799,95.1,2026-09-08 11:09:59.770
11817,ST-03,pressure_drop_predictor,stable,0.732,58.6,2026-09-08 11:09:59.797
11818,ST-07,demand_forecaster,3531,0.545,68.2,2026-09-08 11:09:59.824
11819,ST-04,pressure_drop_predictor,stable,0.829,68.8,2026-09-08 11:09:59.850
11820,ST-08,demand_forecaster,1127,0.794,83.8,2026-09-08 11:09:59.876
11821,ST-01,demand_forecaster,4256,0.679,115.2,2026-09-08 11:09:59.902
11822,ST-06,demand_forecaster,190,0.782,113.4,2026-09-08 11:09:59.928
11823,ST-03,pressure_drop_predictor,drop,0.873,52.1,2026-09-08 11:09:59.954
11824,ST-01,pressure_drop_predictor,stable,0.697,57.4,2026-09-08 11:09:59.980
11825,ST-05,leak_detector,normal,0.746,25.3,2026-09-08 11:10:00.006
11826,ST-08,leak_detector,normal,0.832,30.2,2026-09-08 11:10:00.032
11827,ST-07,demand_forecaster,654,0.718,113.6,2026-09-08 11:10:00.059
11828,ST-08,demand_forecaster,1114,0.516,74.6,2026-09-08 11:10:00.085
11829,ST-02,demand_forecaster,4596,0.934,79.7,2026-09-08 11:10:00.111
11830,ST-04,leak_detector,normal,0.777,33.2,2026-09-08 11:10:00.137
11831,ST-02,leak_detector,normal,0.898,42.3,2026-09-08 11:10:00.163
11832,ST-01,leak_detector,leak,0.823,29.7,2026-09-08 11:10:00.189
11833,ST-08,pressure_drop_predictor,stable,0.62,66.2,2026-09-08 11:10:00.216
11834,ST-09,leak_detector,normal,0.94,48.3,2026-09-08 11:10:00.243
11835,ST-03,demand_forecaster,3976,0.703,74.4,2026-09-08 11:10:00.269
11836,ST-09,demand_forecaster,1908,0.662,99.6,2026-09-08 11:10:00.295
11837,ST-08,pressure_drop_predictor,stable,0.802,72.8,2026-09-08 11:10:00.321
11839,ST-05,demand_forecaster,1227,0.653,86.1,2026-09-08 11:10:00.374
11840,ST-03,leak_detector,normal,0.868,38.0,2026-09-08 11:10:00.400
11841,ST-01,demand_forecaster,20,0.697,87.1,2026-09-08 11:10:00.426
11842,ST-07,leak_detector,normal,0.906,32.6,2026-09-08 11:10:00.452
11843,ST-10,leak_detector,normal,0.871,41.8,2026-09-08 11:10:00.478
11844,ST-06,pressure_drop_predictor,stable,0.884,59.1,2026-09-08 11:10:00.504
11845,ST-04,leak_detector,normal,0.774,32.3,2026-09-08 11:10:00.530
11846,ST-07,leak_detector,normal,0.843,36.2,2026-09-08 11:10:00.556
11847,ST-10,demand_forecaster,3246,0.728,80.4,2026-09-08 11:10:00.583
11848,ST-09,pressure_drop_predictor,stable,0.8,51.3,2026-09-08 11:10:00.609
11849,ST-10,leak_detector,normal,0.853,37.0,2026-09-08 11:10:00.635
11850,ST-09,leak_detector,normal,0.987,39.6,2026-09-08 11:10:00.661
11851,ST-01,demand_forecaster,2916,0.783,73.6,2026-09-08 11:10:00.687
11854,ST-04,leak_detector,leak,0.851,36.0,2026-09-08 11:10:00.765
11855,ST-09,leak_detector,leak,0.928,25.5,2026-09-08 11:10:00.791
11856,ST-02,leak_detector,leak,0.861,32.9,2026-09-08 11:10:00.817
11857,ST-01,pressure_drop_predictor,drop,0.843,70.1,2026-09-08 11:10:00.843
11858,ST-08,demand_forecaster,4153,0.839,70.3,2026-09-08 11:10:00.869
11859,ST-01,leak_detector,normal,0.866,27.7,2026-09-08 11:10:00.896
11860,ST-04,pressure_drop_predictor,stable,0.766,44.6,2026-09-08 11:10:00.921
11861,ST-06,leak_detector,normal,0.941,23.8,2026-09-08 11:10:00.947
11862,ST-05,leak_detector,normal,0.89,36.2,2026-09-08 11:10:00.974
11863,ST-09,leak_detector,normal,0.853,35.4,2026-09-08 11:10:01.000
11864,ST-07,pressure_drop_predictor,stable,0.749,66.9,2026-09-08 11:10:01.026
11865,ST-07,demand_forecaster,3011,0.894,76.1,2026-09-08 11:10:01.052
11866,ST-06,pressure_drop_predictor,drop,0.799,40.7,2026-09-08 11:10:01.078
11867,ST-05,pressure_drop_predictor,drop,0.747,62.1,2026-09-08 11:10:01.104
11868,ST-07,leak_detector,normal,0.904,42.5,2026-09-08 11:10:01.130
11869,ST-07,leak_detector,normal,0.917,40.3,2026-09-08 11:10:01.156
11870,ST-03,demand_forecaster,1468,0.672,108.3,2026-09-08 11:10:01.183
11871,ST-10,leak_detector,normal,0.828,25.7,2026-09-08 11:10:01.209
11872,ST-02,demand_forecaster,2904,0.702,78.6,2026-09-08 11:10:01.235
11873,ST-08,leak_detector,normal,0.926,40.4,2026-09-08 11:10:01.261
11874,ST-02,demand_forecaster,721,0.699,61.8,2026-09-08 11:10:01.286
11875,ST-02,leak_detector,normal,0.91,25.0,2026-09-08 11:10:01.313
11876,ST-01,demand_forecaster,2671,0.837,69.8,2026-09-08 11:10:01.339
11877,ST-04,pressure_drop_predictor,stable,0.882,51.1,2026-09-08 11:10:01.365
11878,ST-02,demand_forecaster,2570,0.792,49.7,2026-09-08 11:10:01.391
11879,ST-03,leak_detector,normal,0.796,54.6,2026-09-08 11:10:01.416
11880,ST-03,demand_forecaster,124,0.83,56.8,2026-09-08 11:10:01.443
11881,ST-06,pressure_drop_predictor,stable,0.653,60.5,2026-09-08 11:10:01.469
11882,ST-07,pressure_drop_predictor,drop,0.776,52.6,2026-09-08 11:10:01.495
11883,ST-04,demand_forecaster,1043,0.561,76.2,2026-09-08 11:10:01.521
11884,ST-08,demand_forecaster,447,0.871,78.5,2026-09-08 11:10:01.547
11885,ST-03,demand_forecaster,696,0.496,75.3,2026-09-08 11:10:01.573
11886,ST-07,demand_forecaster,4263,0.614,90.9,2026-09-08 11:10:01.599
11887,ST-02,demand_forecaster,1244,0.727,77.0,2026-09-08 11:10:01.626
11888,ST-10,pressure_drop_predictor,stable,0.756,53.0,2026-09-08 11:10:01.652
11889,ST-07,leak_detector,normal,0.83,39.4,2026-09-08 11:10:01.678
11890,ST-01,demand_forecaster,4822,0.754,77.4,2026-09-08 11:10:01.704
11891,ST-10,leak_detector,normal,0.963,33.0,2026-09-08 11:10:01.731
11892,ST-03,leak_detector,normal,0.847,33.8,2026-09-08 11:10:01.757
11893,ST-06,demand_forecaster,344,0.835,76.9,2026-09-08 11:10:01.783
11894,ST-08,demand_forecaster,2843,0.654,92.0,2026-09-08 11:10:01.809
11895,ST-02,leak_detector,normal,1,42.8,2026-09-08 11:10:01.836
11896,ST-07,pressure_drop_predictor,stable,0.875,51.3,2026-09-08 11:10:01.862
11897,ST-06,demand_forecaster,53,0.659,56.6,2026-09-08 11:10:01.888
11898,ST-09,pressure_drop_predictor,drop,0.594,57.1,2026-09-08 11:10:01.914
11899,ST-09,pressure_drop_predictor,stable,0.77,50.2,2026-09-08 11:10:01.941
11900,ST-10,pressure_drop_predictor,stable,0.7,55.7,2026-09-08 11:10:01.967
11901,ST-01,leak_detector,normal,0.883,38.9,2026-09-08 11:10:01.993
11902,ST-04,pressure_drop_predictor,drop,0.657,47.1,2026-09-08 11:10:02.019
11904,ST-06,demand_forecaster,1120,0.818,70.0,2026-09-08 11:10:02.071
11905,ST-02,pressure_drop_predictor,drop,0.846,45.1,2026-09-08 11:10:02.097
11906,ST-10,pressure_drop_predictor,drop,0.688,42.0,2026-09-08 11:10:02.124
11907,ST-05,leak_detector,normal,0.904,32.8,2026-09-08 11:10:02.150
11908,ST-06,pressure_drop_predictor,drop,0.654,61.4,2026-09-08 11:10:02.176
11909,ST-07,demand_forecaster,4308,0.667,69.0,2026-09-08 11:10:02.202
11910,ST-10,leak_detector,normal,0.73,36.5,2026-09-08 11:10:02.228
11911,ST-05,pressure_drop_predictor,drop,0.694,48.7,2026-09-08 11:10:02.254
11912,ST-06,leak_detector,leak,0.831,39.0,2026-09-08 11:10:02.280
11913,ST-06,leak_detector,normal,0.835,38.7,2026-09-08 11:10:02.306
11914,ST-10,pressure_drop_predictor,stable,0.813,55.4,2026-09-08 11:10:02.333
11915,ST-06,leak_detector,leak,0.826,30.2,2026-09-08 11:10:02.359
11916,ST-08,pressure_drop_predictor,drop,0.782,49.3,2026-09-08 11:10:02.385
11917,ST-01,leak_detector,leak,0.89,40.8,2026-09-08 11:10:02.411
11918,ST-02,demand_forecaster,4683,0.551,73.8,2026-09-08 11:10:02.437
11919,ST-03,leak_detector,normal,0.888,37.9,2026-09-08 11:10:02.463
11920,ST-04,demand_forecaster,4848,0.706,79.9,2026-09-08 11:10:02.489
11921,ST-01,demand_forecaster,4702,1,90.9,2026-09-08 11:10:02.515
11922,ST-10,demand_forecaster,2421,0.745,77.8,2026-09-08 11:10:02.541
11923,ST-05,leak_detector,normal,0.868,42.6,2026-09-08 11:10:02.567
11924,ST-02,pressure_drop_predictor,drop,0.667,41.3,2026-09-08 11:10:02.593
11925,ST-10,pressure_drop_predictor,drop,0.95,52.9,2026-09-08 11:10:02.619
11926,ST-03,leak_detector,leak,0.801,32.3,2026-09-08 11:10:02.645
11927,ST-02,pressure_drop_predictor,drop,0.914,42.0,2026-09-08 11:10:02.672
11928,ST-06,pressure_drop_predictor,drop,0.719,43.6,2026-09-08 11:10:02.698
11929,ST-03,pressure_drop_predictor,stable,0.817,55.9,2026-09-08 11:10:02.724
11930,ST-03,leak_detector,normal,0.825,49.9,2026-09-08 11:10:02.750
11931,ST-07,demand_forecaster,3719,0.648,44.9,2026-09-08 11:10:02.776
11932,ST-10,demand_forecaster,3865,0.848,82.1,2026-09-08 11:10:02.803
11933,ST-08,leak_detector,normal,0.869,37.7,2026-09-08 11:10:02.829
11934,ST-07,leak_detector,normal,0.935,33.4,2026-09-08 11:10:02.855
11935,ST-04,leak_detector,normal,0.876,38.8,2026-09-08 11:10:02.881
11936,ST-09,pressure_drop_predictor,stable,0.788,48.9,2026-09-08 11:10:02.907
11938,ST-08,pressure_drop_predictor,stable,0.844,53.9,2026-09-08 11:10:02.959
11939,ST-05,demand_forecaster,589,0.691,89.7,2026-09-08 11:10:02.985
11940,ST-05,demand_forecaster,3626,0.681,78.1,2026-09-08 11:10:03.011
11941,ST-01,pressure_drop_predictor,stable,0.817,63.3,2026-09-08 11:10:03.037
11942,ST-07,pressure_drop_predictor,drop,0.828,57.7,2026-09-08 11:10:03.063
11943,ST-04,demand_forecaster,111,0.616,92.5,2026-09-08 11:10:03.089
11944,ST-10,pressure_drop_predictor,drop,0.755,68.4,2026-09-08 11:10:03.115
11945,ST-06,pressure_drop_predictor,drop,0.752,52.2,2026-09-08 11:10:03.141
11946,ST-06,pressure_drop_predictor,stable,0.831,56.5,2026-09-08 11:10:03.167
11947,ST-06,demand_forecaster,4103,0.529,109.1,2026-09-08 11:10:03.193
11948,ST-03,pressure_drop_predictor,drop,1,57.5,2026-09-08 11:10:03.219
11949,ST-07,pressure_drop_predictor,drop,0.796,35.0,2026-09-08 11:10:03.245
11950,ST-02,demand_forecaster,3864,0.656,78.5,2026-09-08 11:10:03.271
11951,ST-08,pressure_drop_predictor,drop,0.63,47.4,2026-09-08 11:10:03.297
11952,ST-09,leak_detector,normal,0.81,27.5,2026-09-08 11:10:03.323
11953,ST-02,pressure_drop_predictor,stable,0.681,44.2,2026-09-08 11:10:03.349
11954,ST-02,leak_detector,normal,0.868,33.0,2026-09-08 11:10:03.375
11955,ST-05,pressure_drop_predictor,drop,0.74,55.0,2026-09-08 11:10:03.401
11956,ST-10,leak_detector,normal,0.888,24.0,2026-09-08 11:10:03.428
11957,ST-08,leak_detector,normal,0.745,34.1,2026-09-08 11:10:03.454
11958,ST-07,leak_detector,normal,0.958,42.5,2026-09-08 11:10:03.480
11959,ST-06,demand_forecaster,3013,0.642,88.7,2026-09-08 11:10:03.505
11960,ST-10,demand_forecaster,2611,0.647,87.0,2026-09-08 11:10:03.531
11961,ST-01,leak_detector,normal,0.676,43.3,2026-09-08 11:10:03.558
11962,ST-04,demand_forecaster,3745,0.604,59.5,2026-09-08 11:10:03.584
11964,ST-06,pressure_drop_predictor,stable,0.751,60.0,2026-09-08 11:10:03.636
11965,ST-08,leak_detector,leak,0.853,32.2,2026-09-08 11:10:03.662
11966,ST-07,demand_forecaster,3585,0.703,86.7,2026-09-08 11:10:03.688
11967,ST-05,demand_forecaster,2236,0.653,82.7,2026-09-08 11:10:03.715
11968,ST-03,demand_forecaster,469,0.745,89.6,2026-09-08 11:10:03.740
11969,ST-08,leak_detector,normal,0.773,45.0,2026-09-08 11:10:03.767
11970,ST-01,leak_detector,normal,0.806,38.4,2026-09-08 11:10:03.793
11971,ST-02,demand_forecaster,1357,0.556,77.7,2026-09-08 11:10:03.819
11972,ST-10,leak_detector,normal,0.901,42.1,2026-09-08 11:10:03.845
11973,ST-10,demand_forecaster,2398,0.798,78.8,2026-09-08 11:10:03.871
11974,ST-10,demand_forecaster,2350,0.546,92.6,2026-09-08 11:10:03.897
11975,ST-06,demand_forecaster,2234,0.612,66.9,2026-09-08 11:10:03.924
11976,ST-08,leak_detector,normal,0.948,46.6,2026-09-08 11:10:03.949
11977,ST-09,pressure_drop_predictor,stable,0.948,53.3,2026-09-08 11:10:03.976
11978,ST-02,demand_forecaster,618,0.762,83.9,2026-09-08 11:10:04.002
11979,ST-07,demand_forecaster,4658,0.613,74.3,2026-09-08 11:10:04.028
11980,ST-06,leak_detector,normal,0.961,38.5,2026-09-08 11:10:04.053
11981,ST-05,demand_forecaster,1165,0.842,75.9,2026-09-08 11:10:04.079
11982,ST-05,demand_forecaster,3211,0.536,84.3,2026-09-08 11:10:04.105
11983,ST-04,demand_forecaster,4568,0.57,88.5,2026-09-08 11:10:04.131
11984,ST-09,pressure_drop_predictor,drop,0.901,68.7,2026-09-08 11:10:04.157
11985,ST-06,demand_forecaster,15,0.698,61.9,2026-09-08 11:10:04.183
11986,ST-09,pressure_drop_predictor,stable,0.733,60.4,2026-09-08 11:10:04.209
11987,ST-03,pressure_drop_predictor,stable,0.662,40.6,2026-09-08 11:10:04.235
11988,ST-09,demand_forecaster,1258,0.636,91.5,2026-09-08 11:10:04.261
11989,ST-04,pressure_drop_predictor,drop,0.844,46.3,2026-09-08 11:10:04.287
11990,ST-02,demand_forecaster,3571,0.673,86.0,2026-09-08 11:10:04.313
11991,ST-08,demand_forecaster,2552,0.675,105.8,2026-09-08 11:10:04.339
11992,ST-10,leak_detector,leak,0.831,29.2,2026-09-08 11:10:04.365
11993,ST-03,demand_forecaster,4048,0.529,82.4,2026-09-08 11:10:04.391
11994,ST-04,demand_forecaster,170,0.796,87.6,2026-09-08 11:10:04.417
11995,ST-01,pressure_drop_predictor,drop,0.909,64.8,2026-09-08 11:10:04.444
11996,ST-03,pressure_drop_predictor,drop,0.887,55.9,2026-09-08 11:10:04.470
11997,ST-09,leak_detector,normal,0.716,47.8,2026-09-08 11:10:04.496
11998,ST-07,demand_forecaster,2847,0.554,99.6,2026-09-08 11:10:04.522
11999,ST-06,demand_forecaster,3643,0.643,78.4,2026-09-08 11:10:04.548
12000,ST-05,demand_forecaster,3563,0.739,77.0,2026-09-08 11:10:04.574
12001,ST-09,leak_detector,normal,0.926,23.6,2026-09-08 11:10:04.600
12002,ST-06,leak_detector,normal,0.967,31.4,2026-09-08 11:10:04.626
12003,ST-09,pressure_drop_predictor,stable,0.734,54.5,2026-09-08 11:10:04.652
12004,ST-10,pressure_drop_predictor,drop,0.72,52.0,2026-09-08 11:10:04.678
12005,ST-08,pressure_drop_predictor,stable,0.885,67.5,2026-09-08 11:10:04.704
12006,ST-08,pressure_drop_predictor,stable,0.655,55.4,2026-09-08 11:10:04.730
12007,ST-04,leak_detector,normal,0.909,46.6,2026-09-08 11:10:04.757
12008,ST-08,leak_detector,normal,0.801,32.8,2026-09-08 11:10:04.783
12009,ST-09,pressure_drop_predictor,stable,0.809,47.2,2026-09-08 11:10:04.810
12010,ST-09,demand_forecaster,4640,0.6,64.0,2026-09-08 11:10:04.836
12011,ST-07,pressure_drop_predictor,stable,0.738,52.4,2026-09-08 11:10:04.861
12012,ST-03,pressure_drop_predictor,stable,0.882,55.8,2026-09-08 11:10:04.887
12013,ST-04,pressure_drop_predictor,drop,0.73,40.3,2026-09-08 11:10:04.913
12014,ST-09,demand_forecaster,1382,0.752,80.7,2026-09-08 11:10:04.940
12015,ST-08,pressure_drop_predictor,stable,0.721,50.6,2026-09-08 11:10:04.966
12016,ST-04,leak_detector,normal,0.891,39.0,2026-09-08 11:10:04.992
12017,ST-01,leak_detector,normal,0.916,33.7,2026-09-08 11:10:05.018
12018,ST-08,demand_forecaster,808,0.771,86.8,2026-09-08 11:10:05.044
12019,ST-05,pressure_drop_predictor,stable,0.788,58.7,2026-09-08 11:10:05.070
12020,ST-07,pressure_drop_predictor,drop,0.865,63.0,2026-09-08 11:10:05.097
12021,ST-07,demand_forecaster,4447,0.589,85.3,2026-09-08 11:10:05.124
12022,ST-10,demand_forecaster,4936,0.675,54.8,2026-09-08 11:10:05.150
12023,ST-07,demand_forecaster,2422,0.977,77.5,2026-09-08 11:10:05.176
12024,ST-05,demand_forecaster,1280,0.722,71.8,2026-09-08 11:10:05.203
12025,ST-07,leak_detector,normal,0.915,25.0,2026-09-08 11:10:05.229
12026,ST-06,pressure_drop_predictor,drop,0.888,51.2,2026-09-08 11:10:05.255
12027,ST-03,pressure_drop_predictor,stable,0.74,38.1,2026-09-08 11:10:05.281
12028,ST-03,pressure_drop_predictor,drop,0.746,64.0,2026-09-08 11:10:05.307
12029,ST-09,demand_forecaster,2441,0.728,52.5,2026-09-08 11:10:05.334
12030,ST-05,pressure_drop_predictor,stable,0.829,62.4,2026-09-08 11:10:05.360
12031,ST-07,pressure_drop_predictor,stable,0.699,67.5,2026-09-08 11:10:05.386
12032,ST-10,demand_forecaster,2287,0.494,70.9,2026-09-08 11:10:05.412
12033,ST-06,pressure_drop_predictor,stable,0.713,56.6,2026-09-08 11:10:05.438
